job_id,job_url,resume_tried,date_listed,date_tried,assumed_reason,stack_trace,external_job_url,screenshot_name,portal_type,source_platform,confidence_score
4412646433,https://www.linkedin.com/jobs/view/4412646433,Pending,2026-05-16 17:52:11,2026-05-23 17:52:11,Required experience is high,"
About the job
Role Overview
We are looking for an AI Workflow Engineer with 2–3 years of hands-on experience using Claude, Vibe Coding, and modern AI-driven development workflows. This role is ideal for someone who thinks in terms of agents, sub‑agents, MCPs, automation pipelines, and rapid prototyping, and who can translate ambiguous engineering or operational problems into structured, AI‑accelerated solutions.
The ideal candidate is not just “AI‑literate” — they are AI‑fluent, capable of using Claude as a cognitive partner to design, build, debug, and optimize engineering workflows, documentation, and automation.

Key Responsibilities
AI‑Accelerated Engineering
Use Claude, Vibe Coding, and agentic workflows to design, develop, and optimize engineering solutions.
Build and maintain AI-assisted scripts, tools, and automations that improve team productivity.
Convert engineering requirements into structured prompts, workflows, and reusable AI patterns.
Vibe Coding & Agentic Development
Develop modular code using Vibe Coding principles: iterative refinement, conversational debugging, and multi-agent orchestration.
Create and manage sub‑agents, MCP integrations, and task-specific AI pipelines.
Documentation & Knowledge Systems
Generate high-quality engineering documentation, SOPs, checklists, and design reviews using AI workflows.
Maintain internal knowledge bases and ensure they are AI-ready and searchable.
Quality, Compliance & Review
Use AI tools to perform first-pass quality checks, model reviews, and compliance validations.
Ensure outputs meet engineering standards, customer expectations, and internal review rituals.
Cross-functional Collaboration
Work with engineering, operations, and leadership teams to identify automation opportunities.
Train peers on AI-native workflows and help uplift the team’s AI maturity.

Required Skills & Experience
2–3 years of hands-on experience with Claude (Opus/Sonnet/Hai) and Vibe Coding workflows.
Strong understanding of:
Prompt engineering and structured prompting
Multi-agent orchestration
MCP (Model Context Protocol) integrations
AI-assisted debugging and code generation
AI-driven documentation and review processes
Proficiency in at least one programming language (Python preferred).
Ability to convert ambiguous requirements into structured AI workflows.
Experience building internal tools, scripts, or automations using AI.
Strong communication skills and the ability to write clear, concise, AI-ready documentation.

Preferred Qualifications
Familiarity with GitHub, and modern development practices.
Experience training teams or mentoring peers on AI-native development.
Exposure to CAD/CAE workflows and AI-assisted model review.

Who Will Thrive in This Role
Someone who treats AI as a collaborator, not a tool.
Someone who can think in systems, not tasks.
Someone who is comfortable with ambiguity and can rapidly prototype solutions.
Someone who is excited to build the next generation of engineering workflows.

[FILTER-REJECT] Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4415478974,https://www.linkedin.com/jobs/view/4415478974,Pending,2026-05-18 17:52:20,2026-05-23 17:52:20,Found a Bad Word in About Job,"
About the job
JOB DESCRIPTION

Job title :  AI Engineer
Reports to : VP Operations

Job purpose 
Design, develop, and manage scalable MLOps pipelines for building, training, and deploying predictive and generative LLM models on cloud infrastructure. The role supports automation, monitoring, and optimization of AI workflows across research, clinical, and commercial initiatives to enable data-driven decision-making and operational efficiency.
  Duties and responsibilities  
The successful candidate will work closely with R&D and Corporate stakeholders under Ocugen’s R&D and Business organization.
Design, develop, and maintain end-to-end MLOps pipelines on Azure for training, evaluating, and deploying AI and LLM-based models across multiple environments.
Integrate and manage Azure OpenAI Service, Azure AI Search, Azure Document Intelligence, and Azure Blob Storage for model orchestration, data ingestion, and large-scale retrieval workflows.
Build and manage CI/CD pipelines using Azure DevOps or GitHub Actions to automate code builds, testing, model deployment, and versioning.
Implement infrastructure-as-code for reproducible environment setup using tools like Bicep or Terraform, ensuring consistency across R&D and production environments.
Configure Azure Container Apps, Container Registry, and Kubernetes clusters to support scalable and fault-tolerant model deployment.
Develop data pipelines for ingesting, cleaning, and indexing structured and unstructured data into Azure Blob and Azure AI Search for downstream AI workloads.
Monitor and optimize model inference performance, latency, and cost, leveraging Azure Monitoring, Application Insights, and autoscaling strategies.
Track and manage token utilization and billing for Azure OpenAI and other AI services to ensure efficient resource consumption.
Implement secure storage and access control using Azure Key Vault, role-based access, and compliance policies.
Collaborate with AI, backend, and DevOps teams to deploy and maintain LLM and data analytics models integrated with enterprise APIs and dashboards.
Maintain documentation of pipelines, deployment workflows, and cost reports, supporting transparency and operational readiness.

Qualifications 
B.Tech/ M.Tech in Computer Science and Engineering 
1- 2 years of industry experience
Ability to deliver on tight deadlines
Demonstrated attention to detail and outstanding organization skills.
Self-motivated with a commitment to high quality, on-time deliverables.
Excellent communication and collaboration skills with a team-oriented approach.
Demonstrated ability to identify and resolve issues and effectively manage timelines.

Working Conditions : 
This position operates in an office setting, in person. .
Job may additionally require incumbent to be availableoutside of these hours to handle prioritybusiness needs.

 Physical Requirment : 
This is a largely sedentary role.

Directs Reports : 
N/A

[FILTER-REJECT] Contains bad word ""VP"". Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4415006053,https://www.linkedin.com/jobs/view/4415006053,Pending,2026-05-16 17:53:15,2026-05-23 17:53:15,Found a Bad Word in About Job,"
About the job
We have multiple opportunities. Sharing 2 below:

1 - Founders - 3rd Time Entrepreneur. Has successfully ran and exited 2 EdTech Ventures. All 3 from IIT Delhi with 60 years of collective experience. They are building to transform how global Finance Backoffice works with AI. How traditional systems like SAP and Oracle can become highly effecient with their solution and make finance teams ""Rockstar""

2 - Founders - IIT and IIM Graduates, building a venture in SpiritualTech. Already reached a revenue runrate of INR 20L per month (Profitable at Unit Economics)

Role Overview: We are seeking a passionate Application Engineer with 1–3 years of experience in creating custom solutions, particularly within AI or deep tech companies. This role focuses on developing and deploying AI/ML applications, collaborating with teams to craft tailored solutions and driving impactful results for clients. The ideal candidate has a strong foundation in AI/ML frameworks and backend technologies, combined with a desire to learn and deliver innovative solutions.

Key Responsibilities:
1. Custom Solution Development:
Design and implement custom AI/ML applications to meet custom requirements.
Collaborate with cross-functional teams to ensure seamless integration of solutions into client systems.

2. AI/ML Application Engineering:
Work on deploying AI/ML models and maintaining scalable applications.
Optimize performance and functionality of AI-based solutions for real-world use cases.
Research and implement machine learning algorithms and tools.

3. Technical Implementation:
Build and maintain backend systems to support AI applications.
Utilize AI/ML frameworks (e.g., TensorFlow, PyTorch etc.) to deliver cutting-edge solutions.

4. Collaboration and Communication:
Work closely with product managers, data scientists and engineers to deliver high-quality solutions.
Ensure clear communication of technical designs and progress with stakeholders.

5. Continuous Learning and Innovation:
Stay updated on the latest advancements in AI/ML and backend technologies.
Experiment with new tools and methodologies to improve solution delivery.

Skills and Qualifications:
● Experience: 1–3 years in designing and delivering custom solutions, preferably in AI or deep tech environments.

● Technical Skills:
○ Proficiency in AI/ML frameworks such as TensorFlow, PyTorch and scikit-learn.
○ Good understanding of AI/ML model deployment, data pipelines and backend architectures.
○ Strong backend development skills with experience in Python, Java or similar programming languages.
○ Knowledge of data structures, data modeling, basic algorithms and object-oriented and functional design principles.
○ Experience in working with cloud environments such as AWS, Google Cloud, Azure etc.

● Soft Skills:
○ Strong problem-solving and analytical abilities.
○ Eagerness to learn, innovate and deliver impactful results.

● Education: Bachelor's degree in Computer Science, Engineering or a related field. Advanced certifi cations in AI/ML are a plus.

[FILTER-REJECT] Contains bad word ""SAP"". Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4413686589,https://www.linkedin.com/jobs/view/4413686589,Pending,2026-05-21 17:53:19,2026-05-23 17:53:20,Required experience is high,"
About the job
Company Description
Presolv360 is an online dispute resolution (ODR) platform that leverages technology to enable remote participation of parties from diverse socio-economic backgrounds, ensuring fair access to justice. It simplifies and expedites the resolution of disputes outside the courtroom, significantly reducing costs and resource usage. Recognized as a Mediation Institution by numerous Courts in India, Presolv360 is supported by an esteemed advisory council, including former Chief Justice of India Justice U U Lalit and other distinguished legal experts. The platform is dedicated to transforming dispute resolution through innovative and efficient solutions.

Role Description:
We're looking for an engineer who builds software the way it'll be built in 2027 — fluent with AI tools, sharp on agent design, and capable of going from ""this workflow is annoying"" to ""I built an agent that handles it"" in a week.

What you'll do:
1. Ship production features using AI-assisted development as your default mode (Claude Code, Cursor, or whatever ships best work)
2. Identify workflows in our business that can be automated with agents — and pitch them with the ROI thinking already done
3. Build, observe, and iterate on those agents: prompts, tool design, evals, guardrails, the works
4. Make calls on when an agent is the right answer vs. when boring deterministic code wins
5. Own things end-to-end — there's no one to hand off to

Pre-requisites:
 - 2+ years of solid software engineering experience (we're not hiring around AI; we're hiring engineers who've leveled up with it. A few months with AI led development is fine).
 - Demonstrated work with AI-assisted development — you can show us code you've shipped and talk about how you worked with the model to get there
 - Hands-on agent-building experience: you've built at least a few non-trivial agents, broken them, and learned what works
 - Comfort with at least one agent framework or SDK (LangGraph, the Anthropic/OpenAI SDKs, Mastra, custom — we don't care which, we care that you have opinions)
 - Strong product instincts — you can look at a process and see the agent-shaped hole in it

Nice to have
 - Experience with evals and observability for LLM systems (Langfuse, Braintrust, custom — anything that shows you measure)
 - Built something agent-y that real users used
 - A side project, blog post, or repo we can look at

Interested candidates can apply by filling out the Google Form below. Please note that only applications submitted through the form will be considered for the hiring process.

Apply here: https://lnkd.in/dpuTznWG

[FILTER-REJECT] Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4371752572,https://www.linkedin.com/jobs/view/4371752572,Pending,2026-05-16 17:53:26,2026-05-23 17:53:26,Required experience is high,"
About the job
A Snapshot of Your Day

We are seeking a skilled AI/Machine Learning Engineer to join our team and help build innovative machine learning solutions that drive business outcomes. You will collaborate with cross-functional teams including data scientists, software engineers, and product managers to design, develop, and maintain robust machine learning models and workflows. Your work will involve transforming raw data into actionable insights, optimizing algorithms for performance, and integrating AI capabilities into dynamic applications to provide seamless user experiences and enhanced functionality.

How You’ll Make An Impact

Assist in building and maintaining ML and basic Generative AI pipelines (data preprocessing, training, evaluation, and inference). 
Support development of simple RAG-based and NLP workflows under guidance. 
Work on text processing tasks such as data cleaning, parsing, chunking, and embeddings. 
Contribute to backend APIs (e.g., FastAPI) to expose ML/AI functionalities. 
Help integrate AI models into applications and support deployment activities. 
Write clean, modular, and testable Python code following best practices. 
Collaborate with senior engineers and cross-functional teams to deliver features. 
Debug, test, and optimize models and pipelines for performance and reliability. 
Stay updated with basic advancements in AI/ML and Generative AI. 


What You Bring

Bachelor’s degree in computer science, IT, or related field. 
0–3 years of experience or strong academic/project background in AI/ML. 
Good programming skills in Python and strong problem-solving ability. 
Basic understanding of ML concepts, NLP, and model evaluation. 
Exposure to libraries such as NumPy, Pandas, scikit-learn, or PyTorch/TensorFlow. 
Familiarity with Generative AI concepts (LLMs, prompt engineering, or RAG is a plus). 
Basic understanding of APIs and backend development. 
Exposure to cloud platforms (AWS/Azure) is a plus. 
Knowledge of Git and basic software development practices. 
Willingness to learn, adapt, and work in a fast-paced environment 


About The Team

In the central Digital Products and Solutions (DPS) organization, our Software Application and Engineering department is responsible for developing software solutions for both internal and external customers.

In DPS, our software products already cover a wide range of categories, and we see many opportunities for growth: Asset Performance Management, Energy Management, Asset Monitoring, Asset Health Prediction, Customer Portal & AI-assisted Applications, Connectivity & Edge, Backend Core / Domain / Platform Services, and Professional Services

Who is Siemens Energy?

At Siemens Energy, we are more than just an energy technology company. With ~100,000 dedicated employees in more than 90 countries, we develop the energy systems of the future, ensuring that the growing energy demand of the global community is met reliably and sustainably. The technologies created in our research departments and factories drive the energy transition and provide the base for one sixth of the world's electricity generation.

Our distributed team is committed to making sustainable, reliable, and affordable energy a reality by pushing the boundaries of what is possible. We uphold a 150-year legacy of innovation that encourages our search for people who will support our focus on decarbonization, new technologies, and energy transformation.

Find out how you can make a difference at Siemens Energy: https://www.siemens-energy.com/employeevideo

Our Commitment to Diversity

Lucky for us, we are not all the same. Through diversity, we generate power. We run on inclusion and our combined creative energy is fueled by over 130 nationalities. Siemens Energy celebrates character – no matter what ethnic background, gender, age, religion, identity, or disability. We energize society, all of society, and we do not discriminate based on our differences.

Rewards/Benefits

Employees are eligible for Remote Working arrangements up to 1 days per week.
All employees are automatically covered under the Medical Insurance. Company paid considerable Family floater cover covering employee, spouse and 2 dependent children up to 25 years of age.
Siemens Energy provides an option to opt for Meal Card to all its employees which will be as per the terms and conditions prescribed in the company policy as a part of CTC, tax saving measure
Flexi Pay empowers employees with the choice to customize the amount in some of the salary components within a defined range thereby optimizing the tax benefits. Accordingly, each employee is empowered to decide on the best Possible net income out of the same fixed individual base pay on a monthly basis.


https://jobs.siemens-energy.com/jobs

[FILTER-REJECT] Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4415791231,https://www.linkedin.com/jobs/view/4415791231,Pending,2026-05-22 17:54:47,2026-05-23 17:54:47,Required experience is high,"
About the job
Company
VYSEDECK builds AI-driven enterprise automation products across Voice, WhatsApp, and Email.
We focus on building systems that are not just AI-enabled, but AI-operable — products designed so AI can monitor, adapt, and automate workflows reliably in production environments.
Our focus is on real business outcomes, operational reliability, and long-term product thinking.
Role: AI Developer (Fresher / Intern Friendly)
This is a hybrid role (Noida/NCR preferred).
We are open to freshers, interns, and candidates with up to ~2 years of experience who are genuinely interested in learning and building real AI products.
You will work on automation systems involving AI models, voice agents, chat workflows, orchestration logic, and enterprise integrations.
Who Should Apply
You are a good fit if you:
Are curious, hardworking, and self-driven
Enjoy solving real problems through technology
Can learn quickly and adapt independently
Have basic logical and mathematical thinking ability
Want to build production-grade systems, not just demo projects
Prefer ownership and learning over rigid corporate structures
What You’ll Work On
AI-powered automation systems
Voice and conversational AI workflows
WhatsApp and enterprise communication automation
AI orchestration and workflow logic
End-to-end product development and deployment
Work Mode
Hybrid role
NCR candidates preferred
If you want to build real AI systems, learn fast, and grow through hands-on work, you are welcome here.

[FILTER-REJECT] Experience required 2 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
4413033789,https://www.linkedin.com/jobs/view/4413033789,Pending,2026-05-16 17:54:53,2026-05-23 17:54:53,Required experience is high,"
About the job
Immediate Joiners only. This is a 100% remote role but strict background checks will be conducted on candidates to prevent any possibility of moonlighting. The client is based out of US so primarily working according to IST time zone but there will be an overlap PST time zone.

Company Description
Infotron is a vibrant, agile, and focused consulting firm dedicated to helping clients achieve their goals. We pride ourselves on maintaining a healthy network of highly skilled professionals. At Infotron, we provide the resources needed to navigate complex challenges and drive success. Join us to be a part of a dynamic and supportive work environment.

AI Engineering Consultant – Generative AI
Are you passionate about shaping the future of artificial intelligence? We’re looking for a forward-thinking AI Engineering Consultant who thrives on solving complex problems and is eager to redefine how businesses leverage Generative AI. In this role, you’ll be instrumental in crafting, implementing, and scaling next-generation AI solutions tailored to real-world client needs. If you're driven by impact and excited about building transformative AI applications, we want to hear from you.
Your role:
Collaborate with cross-functional teams—including designers, engineers, and product managers—to build Gen AI products that are practical, scalable, and client-ready.
Translate intricate business challenges into AI-powered architectural designs that deliver tangible results.
Rapidly develop prototypes and pilot models to validate ideas and demonstrate AI’s potential for transformative business outcomes.
Implement and operationalize full-scale solutions using machine learning, generative AI models, and intelligent agents.
Research, test, and integrate emerging technologies within the Gen AI ecosystem, contributing to the development of proprietary AI platforms.
Support sales and business development by contributing to pitches, presentations, and client demos.
Stay informed on the latest trends in large language models, AI agents, and associated frameworks to continuously enhance service offerings.

What we are looking for:
A university degree in computer science, engineering, or a related field.
At least 3 years of hands-on experience in AI engineering, with a solid track record of building and deploying solutions using deep learning, generative AI, and AI agents.
A strong entrepreneurial spirit and the ability to identify and drive high-impact AI opportunities for clients.
Advanced Python programming skills and experience with cloud-based AI services such as AWS SageMaker, Google Vertex AI, or Microsoft Azure AI.
Familiarity with LLM-based tools and services (e.g., OpenAI, Gemini, Cohere) across multiple media types (text, image, video).
Practical experience with frameworks that support agentic AI development, like LangChain, AutoGen, CrewAI, or Semantic Kernel.
Experience in implementing MLOps/LLMOps practices, including performance monitoring, model versioning, and alerting mechanisms.

Additional Assets:
A master’s degree in a technical field such as computer science or artificial intelligence.
Consulting or client-facing experience, especially involving business development or proposal writing.
A full project lifecycle understanding of Gen AI or AI agent solutions, from ideation through deployment.
Clear communication skills with the ability to explain complex AI concepts to senior decision-makers.
Presentation experience at industry events or contributions to publications in the AI space.
Familiarity with Responsible AI concepts, including the design and use of safety features such as filters, fallback systems, and governance tools.

[FILTER-REJECT] Experience required 3 > Current Experience 1. Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
keywords-artificial%2bintelligence%2bengineer,https://internshala.com/internships/keywords-artificial%2bintelligence%2bengineer/,Manvendra_Resume.pdf,Unknown,2026-05-23 22:15:04,Apply button not found,No apply control detected,https://internshala.com/internships/keywords-artificial%2bintelligence%2bengineer/,,Internshala,Internshala,50
individual_internship_3154997,https://click.appcast.io/t/w5tcNosoyzm81tAOXelgdGRMNml__uuF7KvS5RFE_5Jm4oWeSRScizhjuGcAvZ8A58jGk8KZjLoYuSk-iqyszw==,Manvendra_Resume.pdf,Unknown,2026-05-23 22:16:31,Submit button not found,Application form did not expose a submit action,https://click.appcast.io/t/w5tcNosoyzm81tAOXelgdGRMNml__uuF7KvS5RFE_5Jm4oWeSRScizhjuGcAvZ8A58jGk8KZjLoYuSk-iqyszw==,,Internshala,Internshala,50
individual_internship_3136686,https://click.appcast.io/t/odx9yMm3UTa-Z3VipiePZz9ydRGyXrX-uwLS-U7EnLxr1pHIkthAlENdG5_LTwfJB0zZHBHmsQtCKqQRYdVzog==,Manvendra_Resume.pdf,Unknown,2026-05-23 22:17:20,Submit button not found,Application form did not expose a submit action,https://click.appcast.io/t/odx9yMm3UTa-Z3VipiePZz9ydRGyXrX-uwLS-U7EnLxr1pHIkthAlENdG5_LTwfJB0zZHBHmsQtCKqQRYdVzog==,,Internshala,Internshala,50
individual_internship_3137756,https://internshala.com/internship/detail/work-from-home-social-internship-program-60-hours-virtual-internship-at-scope-for-change1777872467,Manvendra_Resume.pdf,Unknown,2026-05-23 22:17:52,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/work-from-home-social-internship-program-60-hours-virtual-internship-at-scope-for-change1777872467,,Internshala,Internshala,50
individual_internship_3127854,https://internshala.com/internship/detail/marketing-internship-in-noida-at-sathee1777120784,Manvendra_Resume.pdf,Unknown,2026-05-23 22:18:17,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/marketing-internship-in-noida-at-sathee1777120784,,Internshala,Internshala,50
individual_internship_3142700,https://internshala.com/internship/detail/work-from-home-part-time-hindi-vo-artist-internship-at-soulcurry1778485319,Manvendra_Resume.pdf,Unknown,2026-05-23 22:18:43,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/work-from-home-part-time-hindi-vo-artist-internship-at-soulcurry1778485319,,Internshala,Internshala,50
individual_internship_3153002,https://internshala.com/internship/detail/anchoring-internship-in-manali-at-travelerwe1779095955,Manvendra_Resume.pdf,Unknown,2026-05-23 22:19:19,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/anchoring-internship-in-manali-at-travelerwe1779095955,,Internshala,Internshala,50
individual_internship_3143404,https://internshala.com/internship/detail/marketing-internship-in-gurgaon-at-adgrid1779081739,Manvendra_Resume.pdf,Unknown,2026-05-23 22:19:47,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/marketing-internship-in-gurgaon-at-adgrid1779081739,,Internshala,Internshala,50
individual_internship_3151029,https://internshala.com/internship/detail/videography-internship-in-gurgaon-at-upyogaa1778936996,Manvendra_Resume.pdf,Unknown,2026-05-23 22:20:12,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/videography-internship-in-gurgaon-at-upyogaa1778936996,,Internshala,Internshala,50
individual_internship_3146928,https://internshala.com/internship/detail/marketing-internship-in-indore-at-goosedock1778675897,Manvendra_Resume.pdf,Unknown,2026-05-23 22:20:35,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/marketing-internship-in-indore-at-goosedock1778675897,,Internshala,Internshala,50
individual_internship_3137858,https://internshala.com/internship/detail/photography-internship-in-mumbai-at-sadgi1777877009,Manvendra_Resume.pdf,Unknown,2026-05-23 22:21:01,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/photography-internship-in-mumbai-at-sadgi1777877009,,Internshala,Internshala,50
individual_internship_3156692,https://internshala.com/internship/detail/operations-internship-in-noida-at-astrotalk1779427702,Manvendra_Resume.pdf,Unknown,2026-05-23 22:21:26,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/operations-internship-in-noida-at-astrotalk1779427702,,Internshala,Internshala,50
_z4d4nSqUU_d1LPPewqIsBBiKXdsjpzSRhMvp076qlAX10BDwHKeIBbaNWNn_wkxgkVrtzyAJS15I9l_OHxCbA==,https://click.appcast.io/t/_z4d4nSqUU_d1LPPewqIsBBiKXdsjpzSRhMvp076qlAX10BDwHKeIBbaNWNn_wkxgkVrtzyAJS15I9l_OHxCbA==,Manvendra_Resume.pdf,Unknown,2026-05-23 22:22:14,Submit button not found,Application form did not expose a submit action,https://click.appcast.io/t/_z4d4nSqUU_d1LPPewqIsBBiKXdsjpzSRhMvp076qlAX10BDwHKeIBbaNWNn_wkxgkVrtzyAJS15I9l_OHxCbA==,,Internshala,Internshala,50
w5tcNosoyzm81tAOXelgdGRMNml__uuF7KvS5RFE_5Jm4oWeSRScizhjuGcAvZ8A58jGk8KZjLoYuSk-iqyszw==,https://click.appcast.io/t/w5tcNosoyzm81tAOXelgdGRMNml__uuF7KvS5RFE_5Jm4oWeSRScizhjuGcAvZ8A58jGk8KZjLoYuSk-iqyszw==,Manvendra_Resume.pdf,Unknown,2026-05-23 22:22:31,Apply button not found,No apply control detected,https://click.appcast.io/t/w5tcNosoyzm81tAOXelgdGRMNml__uuF7KvS5RFE_5Jm4oWeSRScizhjuGcAvZ8A58jGk8KZjLoYuSk-iqyszw==,,Internshala,Internshala,50
_dJphnDOKJEBZeNGEEwJdxqjuOnS-J6Xx90XPngvBA94wzb3B10CTpAPwQ8Z057_h_nMo1rrQFI4Zg-H8zA9Qw==,https://click.appcast.io/t/_dJphnDOKJEBZeNGEEwJdxqjuOnS-J6Xx90XPngvBA94wzb3B10CTpAPwQ8Z057_h_nMo1rrQFI4Zg-H8zA9Qw==,Manvendra_Resume.pdf,Unknown,2026-05-23 22:22:57,Submit button not found,Application form did not expose a submit action,https://click.appcast.io/t/_dJphnDOKJEBZeNGEEwJdxqjuOnS-J6Xx90XPngvBA94wzb3B10CTpAPwQ8Z057_h_nMo1rrQFI4Zg-H8zA9Qw==,,Internshala,Internshala,50
odx9yMm3UTa-Z3VipiePZz9ydRGyXrX-uwLS-U7EnLxr1pHIkthAlENdG5_LTwfJB0zZHBHmsQtCKqQRYdVzog==,https://click.appcast.io/t/odx9yMm3UTa-Z3VipiePZz9ydRGyXrX-uwLS-U7EnLxr1pHIkthAlENdG5_LTwfJB0zZHBHmsQtCKqQRYdVzog==,Manvendra_Resume.pdf,Unknown,2026-05-23 22:23:25,Submit button not found,Application form did not expose a submit action,https://click.appcast.io/t/odx9yMm3UTa-Z3VipiePZz9ydRGyXrX-uwLS-U7EnLxr1pHIkthAlENdG5_LTwfJB0zZHBHmsQtCKqQRYdVzog==,,Internshala,Internshala,50
X_318emOYxsrA5aWy5ds0bfMCG2w2tetdeY4fqiykKVHPPJpSI_E5vDslO_H7zOwEln0KQsds_lCL4fDD_fmeQ==,https://click.appcast.io/t/X_318emOYxsrA5aWy5ds0bfMCG2w2tetdeY4fqiykKVHPPJpSI_E5vDslO_H7zOwEln0KQsds_lCL4fDD_fmeQ==,Manvendra_Resume.pdf,Unknown,2026-05-23 22:23:54,Submit button not found,Application form did not expose a submit action,https://click.appcast.io/t/X_318emOYxsrA5aWy5ds0bfMCG2w2tetdeY4fqiykKVHPPJpSI_E5vDslO_H7zOwEln0KQsds_lCL4fDD_fmeQ==,,Internshala,Internshala,50
individual_internship_3067960,https://internshala.com/internship/detail/software-engineer-intern-cisco-women-internship-program-internship-in-bangalore-at-cisco1772707292,Manvendra_Resume.pdf,Unknown,2026-05-23 22:49:50,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/software-engineer-intern-cisco-women-internship-program-internship-in-bangalore-at-cisco1772707292,,Internshala,Internshala,50
individual_internship_3067960,https://internshala.com/internship/detail/software-engineer-intern-cisco-women-internship-program-internship-in-bangalore-at-cisco1772707292,Manvendra_Resume.pdf,Unknown,2026-05-23 22:58:03,Submit button not found,Application form did not expose a submit action,https://internshala.com/internship/detail/software-engineer-intern-cisco-women-internship-program-internship-in-bangalore-at-cisco1772707292,,Internshala,Internshala,50
4417536488,https://www.linkedin.com/jobs/view/4417536488,Pending,Unknown,2026-05-24 14:11:28,Found a filtered role word in title,"
About the job
Company Description
 Vinayak Consultancy Services is a solutions-driven organization that specializes in providing innovative, high-quality business consultancy services. Our focus is on empowering businesses with advanced technical tools and frameworks tailored to their unique needs. With a commitment to excellence and customer success, we deliver professional services that foster growth and optimize operational efficiency. Headquartered in Udaipur, we prioritize creating a supportive and collaborative work environment for our team members.
 Role Description
 This is a full-time, on-site role for a Prompt Engineer with expertise in Advanced Excel and Coding, located in Udaipur. The individual in this role will be responsible for developing, maintaining, and optimizing Excel-based tools and reports, crafting advanced formulas, and implementing automation processes. They will also design, analyze, and refine prompts for AI tools and develop custom coding solutions to support company and client projects, ensuring efficiency and effectiveness in delivery.
 Qualifications
  Strong command of Advanced Excel, including proficiency in pivot tables, advanced formulas, macros, and data analysis tools.
Ability to develop, test, and refine AI prompts, with a solid understanding of natural language processing principles.
Proficiency in coding with languages such as Python, JavaScript, or similar for automation and tool development.
Experienced in data visualization methodologies and reporting best practices.
Excellent problem-solving, analytical, and organizational skills to address complex technical challenges effectively.
Strong communication skills with the ability to explain complex concepts clearly.
Bachelor’s degree or relevant experience in Computer Science, Engineering, Data Science, or a related field.
Experience working with AI/ML tools or frameworks is an advantage.

[FILTER-REJECT] Role title contains filtered seniority/context word ""Analyst"". Skipping this job!
",Skipped,Not Available,LinkedIn,LinkedIn,0
